id,score,date,period,doc_dist,title,top2vec
1444959600,0.3934659202200149,2010-12-04,8,0.4244613,HUMAN FLIGHT.,13
2122284678,0.3933791207829319,2015-09-21,8,0.35873047,Ottawa speeds up refugee process.,3
1240450287,0.3933355672194791,1982-01-21,7,0.18714383,Axworthy urqes Canadians to aid Polish refugees.,4
1355139177,0.3933054719462307,1931-02-12,4,0.21205966,MORE DEPORTATIONS TROUBLE.,0
2121454415,0.3932721133902361,2015-11-26,8,0.4261527,Refugee resettlement plan remains a work in progress.,3
1354179463,0.3932055605358496,1929-12-09,4,0.22623426,QUOTA IS PROPOSED FOR CANADIAN ENTRY TO UNITED STATES.,0
1239701105,0.3931982792971935,1974-04-24,6,0.42702526,"Deportation inquiries rising, Andras says.",4
2122218049,0.3931936865565443,2015-09-07,8,0.3881349,Immigration Minister pressed for more action.,3
1238434829,0.3930539464512618,1987-02-24,7,0.29576135,Refugee claimants may face deportation.,6
1270356609,0.3928898330309071,1967-12-21,5,0.2207914,Minister backs Quebec plans for immigrants.,0
1351328697,0.3928490385504853,1936-02-10,4,0.2215395,DO WE WANT IMMIGRANTS.,0
1238465651,0.3928288594007346,1987-03-30,7,0.20971903,Canada accepts 2 Chileans for admission as refugees.,6
2122071812,0.3927880648198046,2015-11-19,8,0.2490476,"However Canada takes in 25,000 people, military must be involved.",3
1125763423,0.3927610502010754,2001-05-21,7,0.42414537,Two cases to test deportation law.,9
1239229699,0.3927546167906283,1979-11-26,7,0.19349214,Too many by the side door.,4
1143510939,0.3927348813610899,1998-12-07,7,0.11511769,SOCIAL STUDIES.,7
1811340860,0.3927088173918579,2013-04-10,8,0.17330912,'Barbaric' is the wrong tone.,1
1151412875,0.3926911585985774,1990-10-10,7,0.31230518,"The case for more immigrants, with emphasis on the independent variety.",1
1238470152,0.3925576535595525,1987-04-08,7,0.19294931,Afghan refugees.,15
1239462753,0.3924856072633044,1975-06-06,6,0.23203321,A fair beginning on immigration policy.,1
2611601526,0.3924698734746791,2018-11-15,8,0.18768565,MIGRANTS AND CANADA.,15
1412714560,0.3924282041503614,2007-11-16,8,0.15511966,WAR RESISTERS.,9
1412142032,0.3924076700644163,2007-09-13,8,0.23142268,IMMIGRANTS AND INTEGRATION.,1
1239845769,0.3923534996585166,1974-01-10,6,0.302953,Racial prejudice by Immigration is hinted in civil liberties brief.,4
1291326173,0.3923098973874898,1955-12-19,5,0.20814478,Roberts Stresses Equal Rights For Immigrants.,0
1412675702,0.3922928936008796,2002-04-30,8,0.25900492,Ottawa delays refugee reform.,2
2459889520,0.3922263334293366,2017-08-23,8,0.47293955,Immigration Minister denies poor preparation for migrants.,5
1239481918,0.392224493134381,1975-09-26,6,0.3893623,Andras statement criticized.,4
1242357098,0.3922154562420299,1968-10-24,6,0.23010965,"7,000 refugees seek Canadian visas with no sign of a letup.",0
1146745483,0.3921801562443494,1998-03-05,7,0.18845911,The language of immigration.,1
1444941938,0.3921665218573876,2010-10-12,8,0.48688474,REFUGEES.,13
1371048035,0.3921465483107934,2006-07-28,8,0.33397678,U.S. planning to fingerprint Canadian workers.,7
1412323509,0.3921248831494257,2009-08-01,8,0.24963033,How we might make up with our Mexican amigo.,10
1411703015,0.3921088775841141,2006-11-14,8,0.31359962,"Welcome, up to a point.",1
1241706239,0.3920715806904194,1971-07-10,6,0.15484865,To America's disenchanted exiles.,0
1435595936,0.3920306273473397,1992-12-30,7,0.21126932,Former Yugoslavs not rushing to take resettlement offer.,6
1291231924,0.3920003831166533,1950-12-01,4,0.22283335,Sees Canada Ban On Immigrants Who Flout Laws.,0
1140508533,0.3919096950752035,1997-03-08,7,0.15191211,Refugee quota planned.,3
1241344206,0.3918359866137612,1977-01-20,7,0.33472726,Social labor groups.,4
1400795130,0.3916989661106348,2007-02-23,8,0.213838,Hawking security to win votes.,1
1240310306,0.3916793354709976,1972-02-04,6,0.18913254,"Let population grow without immigration, Sedgwick suggests.",0
1140919709,0.3916218876063823,1995-11-18,7,0.12393799,Canada accused of creating refugees.,6
1289434219,0.3916192017312439,1956-12-19,5,0.22363837,Arrangements Unsatisfactory.,0
1368991330,0.3916121312227651,2003-09-08,8,0.28743854,Immigration is our lifeblood; keep it flowing.,1
1444848374,0.3916070277026023,2010-02-02,8,0.26355886,"While Mexicans fume, our reputation and revenues take a hit.",10
1241702675,0.3915516689189902,1971-05-10,6,0.14099057,'Hostage to tolerance'.,1
1291394371,0.391547926039644,1986-11-22,7,0.16696125,Baptists sign accord on refugee scheme.,3
1143802939,0.3915330793347312,1993-11-17,7,0.20953363,Immigrants cause Third World brain drain.,1
1351084267,0.3915181426784648,1943-12-14,4,0.27852017,Refugees Could Help Keep Canada Great.,0
1368979723,0.3914996740554318,2003-07-04,8,0.58865196,THE REFUGEE QUESTION.,16
2610148668,0.3914849630659562,2018-04-27,8,0.20189767,Letter To Editor 22 -- No Title.,15
1143610002,0.3914583054101093,1994-02-11,7,0.28940633,Putting a price on immigration.,1
1143731628,0.3914198984519925,1997-08-20,7,0.21879274,"Gypsy refugees pose risk, Canadian police say of influx.",10
2748164593,0.3914037715079934,2019-03-18,8,0.20661554,"Ontario seeks $45-million in federal funds toward legal aid for immigrants, refugees.",5
1241715582,0.3913950583841826,1971-09-07,6,0.24067731,Immigrants' troubles.,0
1366100124,0.3913589706334231,2005-04-27,8,0.16039865,Letter to the Editor 1 -- No Title.,15
1371022429,0.391349827280733,2006-04-08,8,0.15594946,Crossing new borders of thinking.,1
1237670009,0.391273005843808,1989-03-09,7,0.33358473,New immigration guidelines spawn fear of mass deportations.,2
1126313798,0.3911865480592398,2001-11-03,7,0.10087603,How the refugee system got undermined.,14
2459653766,0.3911826325168915,2017-11-02,8,0.21904875,Canada aims for immigration boost to buttress economy.,1
1352063258,0.391117597447268,1922-05-10,4,0.23865798,EAST AND WEST.,0
1287700997,0.3910795056559237,1952-07-31,5,0.22029844,Open the Gates Wider.,0
1287344962,0.3909958626467672,1951-03-28,4,0.30450058,Differ on Methods.,0
1354007187,0.3909663669960205,1907-03-28,3,0.24301112,UNDESIRABLE IMMIGRANTS.,0
1352080586,0.3909567672002528,1927-12-01,4,0.3099018,BRITISH IMMIGRATION.,0
1353936674,0.3909403213396744,1942-11-26,4,0.2743443,The Alien Students.,0
1284652832,0.3909272199006179,1961-05-15,5,0.2558303,Immigration and Revolution.,0
1125626175,0.3909133494521121,2001-11-02,7,0.35406694,Attempts to stem refugee flow bogged down.,10
1287289631,0.3908958351704364,1953-04-25,5,0.19805752,"PC's, Liberals Lax On Immigration: PC.",4
1237667065,0.3908604313790676,1989-03-06,7,0.21719414,Canada urged to accept more immigrants.,1
1138437923,0.3908002690570082,1999-12-04,7,0.57050693,Six Chinese migrants from illegal ship are first to be sent home.,14
1323336476,0.3907791763213138,1939-03-22,4,0.21712011,Refugees Offer Canada Wealth She Seeks Abroad In Return for Hospitality.,0
1125413485,0.3906781423328254,2000-01-24,7,0.430039,A sanctuary for refugees or a haven for terrorists?.,9
1135258656,0.3906672503764792,1999-07-22,7,0.29159775,How arrivals to Canada make a refugee claim.,14
1527359705,0.3906328052478934,1881-07-21,1,0.1777144,IMMIGRATION--A TORY SOMER SAULT.,0
1351829182,0.3905895835789633,1920-11-13,4,0.2508547,"CANADA NEEDS ELLIS ISLAND, SAYS EXPERT.",0
1138574323,0.3905428026041213,1999-08-06,7,0.48481718,"Smuggled Chinese aren't real refugees, Mountie says.",14
1151102512,0.3904494658409495,1991-01-30,7,0.1483542,"Councillors reinforcing racism, Metro group says.",4
1240071044,0.3904337443919302,1973-11-01,6,0.18273664,Immigration.,0
1287734733,0.3904321525229913,1952-09-16,5,0.2568435,Quebec and Immigration.,0
1316264301,0.3904228164241293,1959-12-25,5,0.20400928,Refugee Message By Bishop.,0
2610403050,0.3904024897083399,2018-04-19,8,0.34518927,"Ottawa, Quebec split over refugee tactics.",5
1287320629,0.3903061489172882,1951-01-20,4,0.24541679,Canada's Taraet for 1951.,0
1356668809,0.3902833162285233,2002-07-27,8,0.18092787,Pilgrims seek refugee status despite tough visa screening.,2
1354521310,0.3902711310574198,1932-05-24,4,0.17724144,LOYAL CANADIANS OF FORM BIRTH TO BE PROTECTED.,0
1289455398,0.3902033274891203,1954-07-24,5,0.21380754,The French Press Calls for Immigration.,0
1313756454,0.3901289249236761,1987-11-05,7,0.13563462,Migrant bills called spur for sanctuary movement.,6
1357022068,0.3900988330548156,2002-10-11,8,0.26919842,"The clash of civilizations, Canadian-style.",1
1151165113,0.3900351765309418,1990-08-18,7,0.21812493,Ottawa expands refugee board.,2
1240329301,0.3900338322107046,1972-05-11,6,0.13393885,Lucrative racket.,4
1151562094,0.3900322119609086,1992-07-30,7,0.1620572,The inequality of mercy.,11
2610130923,0.3899601915623501,2018-06-25,8,0.2370381,What we can do for separated migrant children in the U.S..,5
1135531884,0.389908647179055,1999-09-14,7,0.14500609,Dealing with China.,4
1151501458,0.3898088014827695,1992-03-11,7,0.21963365,"Refugee proposal breaks UN rule, group says.",2
1289424162,0.3897826564538259,1956-12-13,5,0.24027887,'Something Solid'.,0
1239361846,0.3897776671385601,1976-03-22,6,0.28026015,"MP, aldermen promise Portuguese to help refugees enter Canada.",4
1134885070,0.3896712191534373,1999-04-05,7,0.1857637,"Canada offers 5,000 exiles refuge.",3
1239262715,0.3896671570220844,1979-05-09,7,0.21153723,900 refugees from Vietnam set for Canada.,11
1288430912,0.3896426818377583,1960-04-08,5,0.20432866,Toronto Asked to Save 323 in Old Camp.,0
1688062561,0.3895847960799819,2012-02-10,8,0.1576056,The danger in the diaspora card.,16
2459704320,0.3893816299215911,2017-11-04,8,0.181027,"Canada, by the numbers.",1
2459967370,0.3893695545186792,2017-02-22,8,0.18222965,Letter to the Editor 1 -- No Title.,7
1135714634,0.3893003049527253,1999-12-22,7,0.16324998,War spurs Algerian immigration to Canada.,1
2748124509,0.3892901043514306,2019-04-27,8,0.18857825,Refugee children face a new battle in Canada. We can't fail them.,15
2459949477,0.3892682044527695,2017-05-08,8,0.3898624,"Canadians still pro-immigration, souring on United States, survey suggests.",1
1356257783,0.3892408932771073,1941-03-28,4,0.3055492,REFUGEE PROBLEM FOR DEMOCRACY.,0
1151455671,0.3892134732229469,1986-04-04,7,0.3073266,"Canada backing off refugee obligations, official states.",2
1323532269,0.3892059517346893,1966-07-12,5,0.24659115,A real hope in immigration.,4
1151467510,0.3890908168019189,1986-08-13,7,0.4876351,152 can stay if nationality is confirmed.,11
1444805106,0.3890712127633944,2010-08-14,8,0.19876784,The welcome mat.,11
1240170314,0.3890606797159989,1973-01-06,6,0.24703309,"Immigration from every side, with balance and authority.",0
1242140218,0.3889970191326546,1969-11-08,6,0.16140878,CANADA THROUGH THE EYES OF IMMIGRANTS.,0
1143847568,0.3889615106907429,1995-03-07,7,0.2676336,The suspicion of a gelded refugee process.,2
1288523562,0.3889485909252368,1959-11-17,5,0.19485287,Accentuate the Positive.,0
1241840079,0.3889088347492229,1971-05-18,6,0.19456856,Canada may assist Pakistani refugees.,11
1238427983,0.3888962848960681,1987-02-12,7,0.4249796,Destination: Canada.,11
1647940575,0.3888274312623877,1889-03-01,2,0.18630403,MR. WELDON'S EXTRADITION BILL.,0
1291430400,0.3887499874083508,1949-10-20,4,0.3270432,Too Many or Too Few.,0
1143880290,0.388683676074618,1993-04-28,7,0.17958537,Gender repression.,0
1370955236,0.3886745636423154,2002-06-05,8,0.24111043,No room! No room!.,1
1354370417,0.3886672794643021,1942-02-21,4,0.14109385,BUREAUCRATIC MIND ACTS AS BARBED WIRE.,0
1237167568,0.3886538591682763,1989-01-05,7,0.35898665,"Refugee law satisfies Charter, judge rules.",2
1412782801,0.3886452457823385,2009-07-15,8,0.4808138,VISAS AND RFFUGFFS.,10
1513459342,0.3886176133344465,2011-04-30,8,0.18370043,ON THE STAND A WEEKLY ROUNDUP OF THE BEST MAGAZINE READS.,1
1151141654,0.3885326962432749,1990-03-08,7,0.2606218,A spanner in the Immigration works.,2
1239269186,0.3885304987109293,1979-07-18,7,0.17192052,"Will aid 1,000 refugees, Jewish Congress pledges.",3
1270271013,0.3884528055765348,1967-06-15,5,0.37311935,Canada should take Arab refugees: PM.,16
1288405968,0.3884301930022349,1960-06-08,5,0.24355386,"Political Fears Block Refugees, Gregg Declares.",0
1237363827,0.3884038451792861,1988-01-23,7,0.25792396,Surveys show the other side of Canadians.,1
1143636740,0.3883906190632993,1997-07-10,7,0.18083479,Filipino sailors awaiting refugee board ruling.,12
1323570649,0.3883860095827136,1939-06-24,4,0.20954645,ONLY ONE REFUGEE SOLUTION.,0
1412791436,0.3883706658582347,2009-11-03,8,0.37653613,SRI LANKA.,11
1352111568,0.3883297011271839,1928-08-22,4,0.25479072,IMMIGRATION OBSTACLES.,0
1324229353,0.3883140510614041,1911-01-21,3,0.15120901,Canada's Citizens From the Balkan States.,0
1134304771,0.3882105162173201,1999-07-31,7,0.17966941,Display Ad 11 -- No Title.,0
2748167025,0.3880220836587374,2019-04-01,8,0.39381397,"Canada, U.S. move to redraft border treaty to cut flow of asylum seekers.",5
1125617570,0.3879739532029859,2000-06-22,7,0.23157507,There but tor mercy.,0
1371134856,0.3879216064127305,2008-03-24,8,0.15798612,BACKLOG OF APPLICANTS.,2
1284535476,0.3879018273890977,1962-01-23,5,0.24576719,Race Prejudice.,0
1369083592,0.3878591821986176,2002-04-02,8,0.2503674,CENSUS HYSTERIA.,1
2748612987,0.3878511739354372,2019-05-29,8,0.28935212,"Scheer says bigots, extremists not welcome in party.",5
1356053462,0.3878149841330268,1940-06-21,4,0.22633295,Refugees Applaud as Governor-General Lands at Halifax.,0
1238493362,0.3877751908213181,1987-07-21,7,0.5301473,"Sikhs were fleeing terror policy in India, Ottawa officials told.",12
1143076591,0.3877428705728227,1993-06-01,7,0.19226235,Church groups promise sanctuary to 23 refugee claimants.,12
1143947290,0.3877295973227553,1991-06-21,7,0.239017,Quebec unveils plan to bolster economy through immigrants.,1
1238479259,0.3876833913561696,1987-04-17,7,0.2138646,Refugee rules blamed for draining welfare.,2
1352175376,0.387661143981478,1929-08-13,4,0.25359195,INCREASING BRITISH MIGRATION.,0
1513600301,0.3876308134897065,2011-11-16,8,0.35643604,Values: A passport to Canada.,1
1151490360,0.3875057610605961,1992-01-29,7,0.2243063,Churches consider continuing immigration fight.,9
1238435527,0.3874927083761844,1987-02-24,7,0.24355716,Ottawa's tardiness on refugee influx assailed in Quebec.,6
1239240230,0.387473377441148,1979-03-14,7,0.3013613,"Cullen will look at refugee claims, consider changes.",4
2459919117,0.3873591447153836,2017-08-21,8,0.32901222,Protesters clash with Quebec City police.,5
1350838052,0.3873218821735806,1942-09-25,4,0.28993732,We Need British Immigration.,0
1237800887,0.3872028881607381,1989-04-14,7,0.2787357,"Thousands face deportation, lawyers warn.",2
1350797828,0.387188981805339,1943-01-12,4,0.32209226,IMMIGRATION SEEN AS VITAL.,0
1435664056,0.3871501219925672,1984-09-22,7,0.10861882,Refugees eye Canada with hope.,12
1695833284,0.3870471217241814,2012-05-08,8,0.27892843,Canada doesn't play favourites among immigrants by country. Should it?.,1
1288454044,0.3870048870069286,1960-01-26,5,0.27952886,Letter to the Editor 4 -- No Title.,0
1139239179,0.3870020261712448,1996-02-20,7,0.14797008,Crying wolf.,9
2273224698,0.3869987144369368,2016-03-03,8,0.2422984,Why stripping citizenship is a weak tool against terrorism.,9
1288432609,0.3869326362650516,1960-12-20,5,0.20257846,The Case of John Pall.,0
1148947856,0.3868390251671348,1997-11-21,7,0.17417604,Sailors in tanker stowaway case vent frustration.,9
1125710535,0.3868318475919999,2001-10-19,7,0.34067678,MP wary of higher immigrant quotas.,7
1142426561,0.3868148383739234,1994-06-18,7,0.22427593,Immigration proposals aimed at serious crime.,2
1237718541,0.386773518447781,1989-05-29,7,0.14777777,MPs set to examine handling of refugees.,3
1412686322,0.386610290220951,2003-07-01,8,0.13280542,Our mosaic excludes migrants.,1
1125533928,0.3866034526635725,2000-11-30,7,0.31868964,Repeat refugees strain system.,10
1366095283,0.386540410407536,2005-04-27,8,0.15311909,A PRIMER FOR THE IMMIGRATION MINISTER.,7
2748131230,0.3865175324185461,2019-06-01,8,0.1332904,Exploited migrant workers to receive more protections.,13
1125567505,0.3865032331045561,2000-01-20,7,0.45038667,Court upholds Canada's right to deport terror suspects.,9
2748205867,0.3864287101930727,2019-08-10,8,0.2567317,"Rising number of refugees, newcomers in Canada end up homeless: reports.",5
1223111077,0.3864102171107978,1985-11-30,7,0.28195915,"3rd World immigrants seen as job-stealers, study finds.",1
1811388088,0.3863844196162198,2013-08-07,8,0.32961884,Roma refugee numbers plummet.,10
1151572575,0.3863493967000072,1992-12-09,7,0.34201714,Immigrants' origins increasingly diverse.,1
1138601115,0.3863224471818281,1999-04-08,7,0.15225416,"Kosovo refugees can stay, PM says.",3
1356227159,0.3863037361665874,1919-02-19,3,0.19689815,ELLIS ISLAND FOR DOMINION.,0
2121483981,0.386270749635358,2015-09-05,8,0.13861026,Article 1 -- No Title.,3
1368848896,0.3861337169040577,2006-01-05,8,0.18512325,The question Tories refused to answer.,1
1284677947,0.3860954266801323,1961-10-13,5,0.19845507,Action on Immigration.,0
1151468263,0.3860508073294353,1986-08-16,7,0.46938145,Human contraband.,11
2459870106,0.3860454383918555,2017-10-13,8,0.24288906,RCMP accused of profiling in Quebec.,5
1412707600,0.3859748865834505,2007-02-24,8,0.53157824,The court reconciles liberty and security.,9
1124998754,0.3859737864588493,1980-07-22,7,0.20133284,"Refugees meet criteria, but Canada is hesitant.",3
1412744463,0.3859502442709812,2009-12-21,8,0.20822915,IMMIGRATION.,1
1288439742,0.3859408401661873,1959-01-30,5,0.1650458,Policy on Immigration Declared Confusing.,4
1143984542,0.3859343329896935,1986-12-30,7,0.36184564,More than 700 ask for refugee status during 3-day rush.,6
1354476824,0.3859223111919013,1922-04-05,4,0.35877165,OUR UKRAINIANS.,0
1411764324,0.385897374573338,2009-03-14,8,0.29102868,CANADA.,1
1325724325,0.3857729792678986,1947-07-16,4,0.30759332,Canada Wants Best Immigrants.,0
2273274259,0.3857710118134062,2016-11-11,8,0.22959769,What are 'Canadian values'?.,1
1240425444,0.3857542442495186,1972-07-11,6,0.18044268,Sweden is sympathetic to everyone's deserters.,0
